"","MasterID","INCI_ID","ArrestID","WEAPON_CATEGORY","CrimeType","CrimeCategory","WARD","ArrestDate","ArrestCharge","shot"
"1668","M001187",2208270168,"AR220006200","FIREARM","Agg. Assault","Violent",5,"2022/08/28 07:00:00+00","13-1105",FALSE
"1669","M001186",2208270168,"AR220006200","FIREARM","Agg. Assault","Violent",5,"2022/08/28 07:00:00+00","13-3601.02ADV",FALSE
"1670","M001187",2208270168,"AR220006200","FIREARM","Agg. Assault","Violent",5,"2022/08/28 07:00:00+00","13-3601.02ADV",FALSE
"1671","M001186",2208270168,"AR220006200","FIREARM","Agg. Assault","Violent",5,"2022/08/28 07:00:00+00","13-3102",FALSE
"1672","M001187",2208270168,"AR220006200","FIREARM","Agg. Assault","Violent",5,"2022/08/28 07:00:00+00","13-3102",FALSE
"1673","M001188",2208080199,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,TRUE
"1674","M000784",2206270012,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,TRUE
"1675","M001189",2206270012,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1676","M001190",2206270012,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1677","M001191",2208120197,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1678","M001192",2207120159,"AR230015631","FIREARM","Robbery","Violent",1,"2022/07/13 04:00:00+00","13-1903",TRUE
"1679","M001193",2207120159,"AR230015631","FIREARM","Robbery","Violent",1,"2022/07/13 04:00:00+00","13-1903",FALSE
"1680","M001194",2207120159,"AR230015631","FIREARM","Robbery","Violent",1,"2022/07/13 04:00:00+00","13-1903",FALSE
"1681","M001192",2207120159,"AR230015631","FIREARM","Robbery","Violent",1,"2022/07/13 04:00:00+00","13-1904",TRUE
"1682","M001193",2207120159,"AR230015631","FIREARM","Robbery","Violent",1,"2022/07/13 04:00:00+00","13-1904",FALSE
"1683","M001194",2207120159,"AR230015631","FIREARM","Robbery","Violent",1,"2022/07/13 04:00:00+00","13-1904",FALSE
"1684","M001195",2204280130,NA,"FIREARM","Agg. Assault","Violent",NA,NA,NA,FALSE
"1685","M001196",2204280060,NA,"FIREARM","Sick/Cared For","Quality of Life",1,NA,NA,FALSE
"1686","M001197",2204280060,NA,"FIREARM","Sick/Cared For","Quality of Life",1,NA,NA,FALSE
"1687","M001198",2204270211,NA,"FIREARM","Robbery","Violent",2,NA,NA,FALSE
"1688","M001199",2204290197,"AR220000175","FIREARM","Assault","Violent",2,"2022/04/30 05:00:00+00","13-1602",FALSE
"1689","M001200",2204290197,"AR220000175","FIREARM","Assault","Violent",2,"2022/04/30 05:00:00+00","13-1602",FALSE
"1690","M001199",2204290197,"AR220000175","FIREARM","Assault","Violent",2,"2022/04/30 05:00:00+00","13-3415",FALSE
"1691","M001200",2204290197,"AR220000175","FIREARM","Assault","Violent",2,"2022/04/30 05:00:00+00","13-3415",FALSE
"1692","M001199",2204290197,"AR220000175","FIREARM","Assault","Violent",2,"2022/04/30 05:00:00+00","13-1201",FALSE
"1693","M001200",2204290197,"AR220000175","FIREARM","Assault","Violent",2,"2022/04/30 05:00:00+00","13-1201",FALSE
"1694","M000295",2204280191,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,TRUE
"1695","M001201",2204280191,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1696","M001202",2204290175,"AR220000140","FIREARM","Weapons Violation","Violation",3,"2022/04/30 06:00:00+00","13-3102A4",FALSE
"1697","M001203",2204290175,"AR220000140","FIREARM","Weapons Violation","Violation",3,"2022/04/30 06:00:00+00","13-3102A4",TRUE
"1698","M001204",2204290175,"AR220000140","FIREARM","Weapons Violation","Violation",3,"2022/04/30 06:00:00+00","13-3102A4",FALSE
"1699","M001205",2204300104,NA,"FIREARM","Robbery","Violent",3,NA,NA,FALSE
"1700","M001206",2207130182,NA,"FIREARM","Agg. Assault","Violent",NA,NA,NA,FALSE
"1701","M001207",2207130182,NA,"FIREARM","Agg. Assault","Violent",NA,NA,NA,FALSE
"1702","M001208",2207130182,NA,"FIREARM","Agg. Assault","Violent",NA,NA,NA,FALSE
"1703","M001209",2205160021,NA,"FIREARM","Robbery","Violent",3,NA,NA,FALSE
"1704","M001210",2205160021,NA,"FIREARM","Robbery","Violent",3,NA,NA,FALSE
"1705","M001211",2205160021,NA,"FIREARM","Robbery","Violent",3,NA,NA,FALSE
"1706","M000545",2205140004,"AR220000818","FIREARM","Robbery","Violent",5,"2022/05/14 08:00:00+00","13-1903",FALSE
"1707","M001212",2205140004,"AR220000818","FIREARM","Robbery","Violent",5,"2022/05/14 08:00:00+00","13-1903",FALSE
"1708","M000545",2205140004,"AR220000818","FIREARM","Robbery","Violent",5,"2022/05/14 08:00:00+00","13-1904",FALSE
"1709","M001212",2205140004,"AR220000818","FIREARM","Robbery","Violent",5,"2022/05/14 08:00:00+00","13-1904",FALSE
"1710","M000545",2205140004,"AR220000817","FIREARM","Robbery","Violent",5,"2022/05/14 08:00:00+00","13-1903",FALSE
"1711","M001212",2205140004,"AR220000817","FIREARM","Robbery","Violent",5,"2022/05/14 08:00:00+00","13-1903",FALSE
"1712","M000545",2205140004,"AR220000817","FIREARM","Robbery","Violent",5,"2022/05/14 08:00:00+00","13-1904",FALSE
"1713","M001212",2205140004,"AR220000817","FIREARM","Robbery","Violent",5,"2022/05/14 08:00:00+00","13-1904",FALSE
"1714","M001213",2205080044,"AR220002567","FIREARM","Agg. Assault","Violent",5,"2022/05/22 01:00:00+00","13-3102",FALSE
"1715","M001214",2205080044,"AR220002567","FIREARM","Agg. Assault","Violent",5,"2022/05/22 01:00:00+00","13-3102",TRUE
"1716","M001213",2205080044,"AR220002567","FIREARM","Agg. Assault","Violent",5,"2022/05/22 01:00:00+00","13-1204A1",FALSE
"1717","M001214",2205080044,"AR220002567","FIREARM","Agg. Assault","Violent",5,"2022/05/22 01:00:00+00","13-1204A1",TRUE
"1718","M001215",2205050166,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1719","M001216",2205010003,"AR220000196","FIREARM","Agg. Assault","Violent",1,"2022/05/01 07:00:00+00","13-1201",FALSE
"1720","M001216",2205010003,"AR220000196","FIREARM","Agg. Assault","Violent",1,"2022/05/01 07:00:00+00","13-2904A6DV",FALSE
"1721","M001217",2205090067,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,TRUE
"1722","M000422",2205100014,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1723","M001218",2205100014,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1724","M001219",2204300177,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1725","M001220",2204300177,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1726","M001221",2204300177,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1727","M000897",2205130121,NA,"FIREARM","Criminal Damage","Property",5,NA,NA,FALSE
"1728","M001222",2205130121,NA,"FIREARM","Criminal Damage","Property",5,NA,NA,FALSE
"1729","M001223",2205130121,NA,"FIREARM","Criminal Damage","Property",5,NA,NA,FALSE
"1730","M001224",2205100010,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1731","M001225",2205210037,"AR220001176","FIREARM","Weapons Violation","Violation",5,"2022/05/21 10:00:00+00","13-3102",FALSE
"1732","M001226",2205210037,"AR220001176","FIREARM","Weapons Violation","Violation",5,"2022/05/21 10:00:00+00","13-3102",FALSE
"1733","M001225",2205210037,"AR220001176","FIREARM","Weapons Violation","Violation",5,"2022/05/21 10:00:00+00","28-708",FALSE
"1734","M001226",2205210037,"AR220001176","FIREARM","Weapons Violation","Violation",5,"2022/05/21 10:00:00+00","28-708",FALSE
"1735","M001225",2205210037,"AR220001176","FIREARM","Weapons Violation","Violation",5,"2022/05/21 10:00:00+00","28-1381A1",FALSE
"1736","M001226",2205210037,"AR220001176","FIREARM","Weapons Violation","Violation",5,"2022/05/21 10:00:00+00","28-1381A1",FALSE
"1737","M000572",2205230226,NA,"FIREARM","Robbery","Violent",6,NA,NA,FALSE
"1738","M000624",2205090226,NA,"FIREARM","Animal Bite","Quality of Life",1,NA,NA,TRUE
"1739","M001227",2205090226,NA,"FIREARM","Animal Bite","Quality of Life",1,NA,NA,FALSE
"1740","M001228",2205300180,NA,"FIREARM","Weapons Violation","Violation",2,NA,NA,FALSE
"1741","M001229",2205300180,NA,"FIREARM","Weapons Violation","Violation",2,NA,NA,FALSE
"1742","M001016",2205310034,NA,"FIREARM","Sick/Cared For","Quality of Life",4,NA,NA,FALSE
"1743","M001230",2205040141,"AR220000686","FIREARM","Agg. Assault","Violent",4,"2022/05/11 21:00:00+00","13-1602A",FALSE
"1744","M001231",2205040141,"AR220000686","FIREARM","Agg. Assault","Violent",4,"2022/05/11 21:00:00+00","13-1602A",FALSE
"1745","M001230",2205040141,"AR220000686","FIREARM","Agg. Assault","Violent",4,"2022/05/11 21:00:00+00","13-1201ADV",FALSE
"1746","M001231",2205040141,"AR220000686","FIREARM","Agg. Assault","Violent",4,"2022/05/11 21:00:00+00","13-1201ADV",FALSE
"1747","M001230",2205040141,"AR220000686","FIREARM","Agg. Assault","Violent",4,"2022/05/11 21:00:00+00","13-2904A1DV",FALSE
"1748","M001231",2205040141,"AR220000686","FIREARM","Agg. Assault","Violent",4,"2022/05/11 21:00:00+00","13-2904A1DV",FALSE
"1749","M001230",2205040141,"AR220000686","FIREARM","Agg. Assault","Violent",4,"2022/05/11 21:00:00+00","13-1203A1DV",FALSE
"1750","M001231",2205040141,"AR220000686","FIREARM","Agg. Assault","Violent",4,"2022/05/11 21:00:00+00","13-1203A1DV",FALSE
"1751","M001232",2205290002,"AR220005514","FIREARM","Robbery","Violent",4,"2022/08/14 07:00:00+00","13-1904A1",FALSE
"1752","M001233",2205010192,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,TRUE
"1753","M001234",2205110215,"AR220000710","FIREARM","Agg. Assault","Violent",NA,"2022/05/12 06:00:00+00","13-1204A2",FALSE
"1754","M001234",2205110215,"AR220000710","FIREARM","Agg. Assault","Violent",NA,"2022/05/12 06:00:00+00","13-1204A3",FALSE
"1755","M000843",2205130019,NA,"FIREARM","Robbery","Violent",3,NA,NA,FALSE
"1756","M000042",2205130019,NA,"FIREARM","Robbery","Violent",3,NA,NA,TRUE
"1757","M001235",2205040191,NA,"FIREARM","Robbery","Violent",1,NA,NA,TRUE
"1758","M001236",2205060028,NA,"FIREARM","Weapons Violation","Violation",2,NA,NA,TRUE
"1759","M001237",2205060028,NA,"FIREARM","Weapons Violation","Violation",2,NA,NA,FALSE
"1760","M001015",2205130196,"AR230003675","FIREARM","Agg. Assault","Violent",5,"2022/12/19 15:00:00+00","13-1204",FALSE
"1761","M001158",2205020174,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1762","M001238",2205020174,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1763","M001239",2205020174,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1764","M001240",2205280031,"AR220001550","FIREARM","Weapons Violation","Violation",6,"2022/05/28 10:00:00+00","13-3822B",FALSE
"1765","M001240",2205280031,"AR220001550","FIREARM","Weapons Violation","Violation",6,"2022/05/28 10:00:00+00","13-3102A4",FALSE
"1766","M001164",2205200058,NA,"FIREARM","Robbery","Violent",4,NA,NA,FALSE
"1767","M001241",2205200058,NA,"FIREARM","Robbery","Violent",4,NA,NA,FALSE
"1768","M001017",2205080154,NA,"FIREARM","Mental Case","Quality of Life",2,NA,NA,FALSE
"1769","M001242",2205080154,NA,"FIREARM","Mental Case","Quality of Life",2,NA,NA,FALSE
"1770","M001243",2205060003,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1771","M001244",2205060003,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1772","M001245",2205060003,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1773","M001246",2205080055,"AR220000547","FIREARM","Weapons Violation","Violation",5,"2022/05/08 20:00:00+00","13-3107A",FALSE
"1774","M000538",2205040025,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"1775","M001247",2205040025,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"1776","M001248",2205040025,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"1777","M001249",2205200244,"AR220001188","FIREARM","Robbery","Violent",2,"2022/05/21 05:00:00+00","13-1904A1",FALSE
"1778","M001249",2205200244,"AR220001188","FIREARM","Robbery","Violent",2,"2022/05/21 05:00:00+00","13-3102A4",FALSE
"1779","M001250",2205290094,"TP2205290094-47063119463","FIREARM","Agg. Assault","Violent",1,"2022/05/30 01:00:00+00","13-2904A1",TRUE
"1780","M001251",2205290094,"TP2205290094-47063119463","FIREARM","Agg. Assault","Violent",1,"2022/05/30 01:00:00+00","13-2904A1",FALSE
"1781","M001252",2205010016,NA,"FIREARM","Weapons Violation","Violation",6,NA,NA,FALSE
"1782","M001253",2205010016,NA,"FIREARM","Weapons Violation","Violation",6,NA,NA,FALSE
"1783","M001254",2205290115,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1784","M001255",2205290115,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1785","M001256",2205290115,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1786","M001257",2205080145,NA,"FIREARM","Disturbance","Quality of Life",3,NA,NA,FALSE
"1787","M001258",2205080145,NA,"FIREARM","Disturbance","Quality of Life",3,NA,NA,FALSE
"1788","M001259",2205090229,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1789","M001260",2205090229,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1790","M001261",2205090229,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1791","M001262",2205140126,NA,"FIREARM","Weapons Violation","Violation",2,NA,NA,FALSE
"1792","M001263",2205310011,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1793","M000549",2205030109,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1794","M001264",2205140031,NA,"FIREARM","Weapons Violation","Violation",3,NA,NA,FALSE
"1795","M000292",2205270049,"AR220002633","FIREARM","Agg. Assault","Violent",3,"2022/06/19 21:00:00+00","13-2904A6",FALSE
"1796","M001265",2205270049,"AR220002633","FIREARM","Agg. Assault","Violent",3,"2022/06/19 21:00:00+00","13-2904A6",FALSE
"1797","M000007",2205140186,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1798","M001266",2205140186,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,TRUE
"1799","M001267",2205140186,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1800","M000280",2205280127,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1801","M001268",2205280127,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1802","M000337",2205300101,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,TRUE
"1803","M001269",2205300101,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1804","M001270",2205300101,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1805","M001271",2205120095,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1806","M001272",2205280164,NA,"FIREARM","Disorderly Conduct","Quality of Life",NA,NA,NA,FALSE
"1807","M001273",2205280164,NA,"FIREARM","Disorderly Conduct","Quality of Life",NA,NA,NA,FALSE
"1808","M001274",2205150014,NA,"FIREARM","Robbery","Violent",2,NA,NA,FALSE
"1809","M001275",2205080076,NA,"FIREARM","Robbery","Violent",6,NA,NA,FALSE
"1810","M001154",2205190021,NA,"FIREARM","Robbery","Violent",NA,NA,NA,FALSE
"1811","M001276",2205190021,NA,"FIREARM","Robbery","Violent",NA,NA,NA,FALSE
"1812","M001277",2205190021,NA,"FIREARM","Robbery","Violent",NA,NA,NA,TRUE
"1813","M000633",2205010152,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1814","M001278",2205010152,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1815","M001279",2205200038,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1816","M001280",2205270188,NA,"FIREARM","Agg. Assault","Violent",2,NA,NA,FALSE
"1817","M001281",2205120217,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1818","M001282",2205110014,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,FALSE
"1819","M001257",2205170239,NA,"FIREARM","Traffic Violation","Violation",3,NA,NA,TRUE
"1820","M001283",2205170239,NA,"FIREARM","Traffic Violation","Violation",3,NA,NA,FALSE
"1821","M001284",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-1211",FALSE
"1822","M001285",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-1211",FALSE
"1823","M001286",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-1211",FALSE
"1824","M001284",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-3102A4",FALSE
"1825","M001285",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-3102A4",FALSE
"1826","M001286",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-3102A4",FALSE
"1827","M001284",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-1204A2",FALSE
"1828","M001285",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-1204A2",FALSE
"1829","M001286",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-1204A2",FALSE
"1830","M001284",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-3405A2",FALSE
"1831","M001285",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-3405A2",FALSE
"1832","M001286",2205050010,"AR220003387","FIREARM","Agg. Assault","Violent",5,"2022/07/01 03:00:00+00","13-3405A2",FALSE
"1833","M000013",2205130072,"AR220000786","FIREARM","Disorderly Conduct","Quality of Life",5,"2022/05/13 21:00:00+00","13-3107",FALSE
"1834","M001287",2205130072,"AR220000786","FIREARM","Disorderly Conduct","Quality of Life",5,"2022/05/13 21:00:00+00","13-3107",FALSE
"1835","M001288",2205130072,"AR220000786","FIREARM","Disorderly Conduct","Quality of Life",5,"2022/05/13 21:00:00+00","13-3107",FALSE
"1836","M000013",2205130072,"AR220000786","FIREARM","Disorderly Conduct","Quality of Life",5,"2022/05/13 21:00:00+00","28-622.01",FALSE
"1837","M001287",2205130072,"AR220000786","FIREARM","Disorderly Conduct","Quality of Life",5,"2022/05/13 21:00:00+00","28-622.01",FALSE
"1838","M001288",2205130072,"AR220000786","FIREARM","Disorderly Conduct","Quality of Life",5,"2022/05/13 21:00:00+00","28-622.01",FALSE
"1839","M000118",2205270026,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1840","M001289",2205270026,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1841","M001290",2205270026,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1842","M000618",2205160224,"AR220001132","FIREARM","Agg. Assault","Violent",1,"2022/05/17 06:00:00+00","13-1204A2",FALSE
"1843","M000618",2205160224,"AR220001132","FIREARM","Agg. Assault","Violent",1,"2022/05/17 06:00:00+00","13-1003",FALSE
"1844","M000618",2205160224,"AR220001133","FIREARM","Agg. Assault","Violent",1,"2022/05/17 06:00:00+00","13-1204A2",FALSE
"1845","M000618",2205160224,"AR220001133","FIREARM","Agg. Assault","Violent",1,"2022/05/17 06:00:00+00","13-3102A3",FALSE
"1846","M001291",2205080136,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1847","M001292",2205080136,NA,"FIREARM","Agg. Assault","Violent",5,NA,NA,FALSE
"1848","M001293",2205050059,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1849","M001294",2205050059,NA,"FIREARM","Agg. Assault","Violent",3,NA,NA,FALSE
"1850","M001295",2205260056,NA,"FIREARM","Agg. Assault","Violent",4,NA,NA,FALSE
"1851","M001296",2205040117,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1852","M001297",2205040117,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1853","M001298",2205090248,NA,"FIREARM","Disorderly Conduct","Quality of Life",5,NA,NA,FALSE
"1854","M001299",2205090248,NA,"FIREARM","Disorderly Conduct","Quality of Life",5,NA,NA,FALSE
"1855","M000382",2205070032,NA,"FIREARM","Agg. Assault","Violent",6,NA,NA,TRUE
"1856","M001300",2205160240,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"1857","M001301",2205220038,NA,"FIREARM","Agg. Assault","Violent",1,NA,NA,FALSE
"1858","M001302",2205210143,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
"1859","M001106",2205250190,NA,"FIREARM","Weapons Violation","Violation",1,NA,NA,FALSE
"1860","M001303",2205250190,NA,"FIREARM","Weapons Violation","Violation",1,NA,NA,FALSE
"1861","M001304",2205250190,NA,"FIREARM","Weapons Violation","Violation",1,NA,NA,FALSE
"1862","M001305",2205010102,NA,"FIREARM","Weapons Violation","Violation",1,NA,NA,FALSE
"1863","M001306",2205030143,NA,"FIREARM","Homicide","Violent",2,NA,NA,TRUE
"1864","M001307",2206100077,NA,"FIREARM","Weapons Violation","Violation",4,NA,NA,FALSE
"1865","M000596",2206230130,"AR220003210","FIREARM","Weapons Violation","Violation",2,"2022/07/01 16:00:00+00","13-3102A4",FALSE
"1866","M001308",2206230130,"AR220003210","FIREARM","Weapons Violation","Violation",2,"2022/07/01 16:00:00+00","13-3102A4",FALSE
"1867","M001309",2206270230,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"1868","M001310",2206270230,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"1869","M001311",2206270230,NA,"FIREARM","Robbery","Violent",1,NA,NA,FALSE
"1870","M000838",2206020015,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
"1871","M001312",2206020015,NA,"FIREARM","Disorderly Conduct","Quality of Life",1,NA,NA,FALSE
